case_id,pers_id,sentence_date,release_date,crime_type,ed_level,original_sentence_date,original_release_date,original_release_date_plus_1,original_release_date_plus_2,original_release_date_plus_3
1068,75230,2012-01-22T00:00:00Z,2012-09-02T00:00:00Z,Public,High school degree,2008-02-05T00:00:00Z,2010-07-19T00:00:00Z,2011-07-19T00:00:00Z,2012-07-19T00:00:00Z,2013-07-19T00:00:00Z
1068,75230,2012-01-22T00:00:00Z,2012-09-02T00:00:00Z,Drug,High school degree,2008-02-05T00:00:00Z,2010-07-19T00:00:00Z,2011-07-19T00:00:00Z,2012-07-19T00:00:00Z,2013-07-19T00:00:00Z
1071,75555,2008-10-07T00:00:00Z,2010-06-20T00:00:00Z,Violent,Some college,2008-10-07T00:00:00Z,2010-06-20T00:00:00Z,2011-06-20T00:00:00Z,2012-06-20T00:00:00Z,2013-06-20T00:00:00Z
1072,75555,2012-06-25T00:00:00Z,2012-09-18T00:00:00Z,Property,Some college,2008-10-07T00:00:00Z,2010-06-20T00:00:00Z,2011-06-20T00:00:00Z,2012-06-20T00:00:00Z,2013-06-20T00:00:00Z
1075,75880,2008-08-17T00:00:00Z,2010-02-12T00:00:00Z,Drug,Less than high school,2008-08-17T00:00:00Z,2010-02-12T00:00:00Z,2011-02-12T00:00:00Z,2012-02-12T00:00:00Z,2013-02-12T00:00:00Z
1082,76425,2008-04-02T00:00:00Z,2010-09-22T00:00:00Z,Drug,High school degree,2008-04-02T00:00:00Z,2010-09-22T00:00:00Z,2011-09-22T00:00:00Z,2012-09-22T00:00:00Z,2013-09-22T00:00:00Z
1083,76425,2011-09-07T00:00:00Z,2013-08-12T00:00:00Z,Violent,High school degree,2008-04-02T00:00:00Z,2010-09-22T00:00:00Z,2011-09-22T00:00:00Z,2012-09-22T00:00:00Z,2013-09-22T00:00:00Z
1087,76750,2009-01-25T00:00:00Z,2010-12-06T00:00:00Z,Violent,Less than high school,2009-01-25T00:00:00Z,2010-12-06T00:00:00Z,2011-12-06T00:00:00Z,2012-12-06T00:00:00Z,2013-12-06T00:00:00Z
1093,77295,2008-06-15T00:00:00Z,2010-01-08T00:00:00Z,Drug,Associate degree,2008-06-15T00:00:00Z,2010-01-08T00:00:00Z,2011-01-08T00:00:00Z,2012-01-08T00:00:00Z,2013-01-08T00:00:00Z
1097,77620,2007-07-16T00:00:00Z,2010-05-07T00:00:00Z,Violent,High school degree,2007-07-16T00:00:00Z,2010-05-07T00:00:00Z,2011-05-07T00:00:00Z,2012-05-07T00:00:00Z,2013-05-07T00:00:00Z
1098,77620,2012-05-10T00:00:00Z,2013-04-21T00:00:00Z,Property,High school degree,2007-07-16T00:00:00Z,2010-05-07T00:00:00Z,2011-05-07T00:00:00Z,2012-05-07T00:00:00Z,2013-05-07T00:00:00Z
1099,77620,2014-06-09T00:00:00Z,2014-11-11T00:00:00Z,Drug,High school degree,2007-07-16T00:00:00Z,2010-05-07T00:00:00Z,2011-05-07T00:00:00Z,2012-05-07T00:00:00Z,2013-05-07T00:00:00Z
1103,77945,2009-02-10T00:00:00Z,2010-06-25T00:00:00Z,Property,Associate degree,2009-02-10T00:00:00Z,2010-06-25T00:00:00Z,2011-06-25T00:00:00Z,2012-06-25T00:00:00Z,2013-06-25T00:00:00Z
1107,78165,2009-01-28T00:00:00Z,2010-02-20T00:00:00Z,Drug,Some college,2009-01-28T00:00:00Z,2010-02-20T00:00:00Z,2011-02-20T00:00:00Z,2012-02-20T00:00:00Z,2013-02-20T00:00:00Z
1108,78165,2012-08-28T00:00:00Z,2014-02-19T00:00:00Z,Public,Some college,2009-01-28T00:00:00Z,2010-02-20T00:00:00Z,2011-02-20T00:00:00Z,2012-02-20T00:00:00Z,2013-02-20T00:00:00Z
1111,78490,2008-01-30T00:00:00Z,2010-01-07T00:00:00Z,Violent,Less than high school,2008-01-30T00:00:00Z,2010-01-07T00:00:00Z,2011-01-07T00:00:00Z,2012-01-07T00:00:00Z,2013-01-07T00:00:00Z
1114,78815,2008-10-11T00:00:00Z,2010-10-12T00:00:00Z,Violent,High school degree,2008-10-11T00:00:00Z,2010-10-12T00:00:00Z,2011-10-12T00:00:00Z,2012-10-12T00:00:00Z,2013-10-12T00:00:00Z
1115,78815,2012-07-12T00:00:00Z,2012-10-21T00:00:00Z,Drug,High school degree,2008-10-11T00:00:00Z,2010-10-12T00:00:00Z,2011-10-12T00:00:00Z,2012-10-12T00:00:00Z,2013-10-12T00:00:00Z
1119,79035,2008-08-20T00:00:00Z,2010-10-05T00:00:00Z,Violent,High school degree,2008-08-20T00:00:00Z,2010-10-05T00:00:00Z,2011-10-05T00:00:00Z,2012-10-05T00:00:00Z,2013-10-05T00:00:00Z
1123,79360,2008-08-02T00:00:00Z,2010-10-15T00:00:00Z,Drug,Less than high school,2008-08-02T00:00:00Z,2010-10-15T00:00:00Z,2011-10-15T00:00:00Z,2012-10-15T00:00:00Z,2013-10-15T00:00:00Z
1124,79360,2011-07-10T00:00:00Z,2013-01-20T00:00:00Z,Property,Less than high school,2008-08-02T00:00:00Z,2010-10-15T00:00:00Z,2011-10-15T00:00:00Z,2012-10-15T00:00:00Z,2013-10-15T00:00:00Z
1128,79685,2009-02-26T00:00:00Z,2010-10-09T00:00:00Z,Violent,High school degree,2009-02-26T00:00:00Z,2010-10-09T00:00:00Z,2011-10-09T00:00:00Z,2012-10-09T00:00:00Z,2013-10-09T00:00:00Z
1129,79685,2012-02-06T00:00:00Z,2013-12-19T00:00:00Z,Violent,High school degree,2009-02-26T00:00:00Z,2010-10-09T00:00:00Z,2011-10-09T00:00:00Z,2012-10-09T00:00:00Z,2013-10-09T00:00:00Z
1137,80230,2008-06-02T00:00:00Z,2010-08-26T00:00:00Z,Violent,Bachelor's degree or higher',2008-06-02T00:00:00Z,2010-08-26T00:00:00Z,2011-08-26T00:00:00Z,2012-08-26T00:00:00Z,2013-08-26T00:00:00Z
1141,80555,2008-03-18T00:00:00Z,2010-10-31T00:00:00Z,Violent,Bachelor's degree or higher',2008-03-18T00:00:00Z,2010-10-31T00:00:00Z,2011-10-31T00:00:00Z,2012-10-31T00:00:00Z,2013-10-31T00:00:00Z
1151,81425,2007-11-27T00:00:00Z,2010-05-30T00:00:00Z,Drug,Associate degree,2007-11-27T00:00:00Z,2010-05-30T00:00:00Z,2011-05-30T00:00:00Z,2012-05-30T00:00:00Z,2013-05-30T00:00:00Z
1155,81750,2009-06-18T00:00:00Z,2010-11-19T00:00:00Z,Drug,High school degree,2009-06-18T00:00:00Z,2010-11-19T00:00:00Z,2011-11-19T00:00:00Z,2012-11-19T00:00:00Z,2013-11-19T00:00:00Z
1159,81970,2008-05-16T00:00:00Z,2010-02-11T00:00:00Z,Drug,High school degree,2008-05-16T00:00:00Z,2010-02-11T00:00:00Z,2011-02-11T00:00:00Z,2012-02-11T00:00:00Z,2013-02-11T00:00:00Z
1162,82295,2008-12-12T00:00:00Z,2010-05-18T00:00:00Z,Property,High school degree,2008-12-12T00:00:00Z,2010-05-18T00:00:00Z,2011-05-18T00:00:00Z,2012-05-18T00:00:00Z,2013-05-18T00:00:00Z
1163,82295,2012-04-17T00:00:00Z,2013-05-11T00:00:00Z,Property,High school degree,2008-12-12T00:00:00Z,2010-05-18T00:00:00Z,2011-05-18T00:00:00Z,2012-05-18T00:00:00Z,2013-05-18T00:00:00Z
1166,82620,2008-02-14T00:00:00Z,2010-08-12T00:00:00Z,Violent,Bachelor's degree or higher',2008-02-14T00:00:00Z,2010-08-12T00:00:00Z,2011-08-12T00:00:00Z,2012-08-12T00:00:00Z,2013-08-12T00:00:00Z
1167,82620,2011-05-12T00:00:00Z,2012-12-09T00:00:00Z,Violent,Bachelor's degree or higher',2008-02-14T00:00:00Z,2010-08-12T00:00:00Z,2011-08-12T00:00:00Z,2012-08-12T00:00:00Z,2013-08-12T00:00:00Z
1178,83490,2007-07-16T00:00:00Z,2010-05-21T00:00:00Z,Violent,Less than high school,2007-07-16T00:00:00Z,2010-05-21T00:00:00Z,2011-05-21T00:00:00Z,2012-05-21T00:00:00Z,2013-05-21T00:00:00Z
1184,84035,2009-06-22T00:00:00Z,2010-05-04T00:00:00Z,Drug,Associate degree,2009-06-22T00:00:00Z,2010-05-04T00:00:00Z,2011-05-04T00:00:00Z,2012-05-04T00:00:00Z,2013-05-04T00:00:00Z
1188,84360,2008-05-02T00:00:00Z,2010-02-20T00:00:00Z,Violent,Associate degree,2008-05-02T00:00:00Z,2010-02-20T00:00:00Z,2011-02-20T00:00:00Z,2012-02-20T00:00:00Z,2013-02-20T00:00:00Z
1197,84905,2007-07-31T00:00:00Z,2010-04-01T00:00:00Z,Drug,Associate degree,2007-07-31T00:00:00Z,2010-04-01T00:00:00Z,2011-04-01T00:00:00Z,2012-04-01T00:00:00Z,2013-04-01T00:00:00Z
1198,84905,2011-07-05T00:00:00Z,2012-12-22T00:00:00Z,Drug,Associate degree,2007-07-31T00:00:00Z,2010-04-01T00:00:00Z,2011-04-01T00:00:00Z,2012-04-01T00:00:00Z,2013-04-01T00:00:00Z
1201,85230,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,Violent,Less than high school,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,2011-12-21T00:00:00Z,2012-12-21T00:00:00Z,2013-12-21T00:00:00Z
1201,85230,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,Violent,Less than high school,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,2011-12-21T00:00:00Z,2012-12-21T00:00:00Z,2013-12-21T00:00:00Z
1201,85230,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,Violent,Less than high school,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,2011-12-21T00:00:00Z,2012-12-21T00:00:00Z,2013-12-21T00:00:00Z
1201,85230,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,Violent,Less than high school,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,2011-12-21T00:00:00Z,2012-12-21T00:00:00Z,2013-12-21T00:00:00Z
1202,85230,2011-05-05T00:00:00Z,2013-01-15T00:00:00Z,Violent,Less than high school,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,2011-12-21T00:00:00Z,2012-12-21T00:00:00Z,2013-12-21T00:00:00Z
1202,85230,2011-05-05T00:00:00Z,2013-01-15T00:00:00Z,Violent,Less than high school,2009-01-18T00:00:00Z,2010-12-21T00:00:00Z,2011-12-21T00:00:00Z,2012-12-21T00:00:00Z,2013-12-21T00:00:00Z
1205,85555,2009-04-08T00:00:00Z,2010-01-07T00:00:00Z,Public,Bachelor's degree or higher',2009-04-08T00:00:00Z,2010-01-07T00:00:00Z,2011-01-07T00:00:00Z,2012-01-07T00:00:00Z,2013-01-07T00:00:00Z
1206,85555,2011-11-10T00:00:00Z,2013-11-13T00:00:00Z,Drug,Bachelor's degree or higher',2009-04-08T00:00:00Z,2010-01-07T00:00:00Z,2011-01-07T00:00:00Z,2012-01-07T00:00:00Z,2013-01-07T00:00:00Z
1210,85775,2008-10-06T00:00:00Z,2010-11-24T00:00:00Z,Drug,Less than high school,2008-10-06T00:00:00Z,2010-11-24T00:00:00Z,2011-11-24T00:00:00Z,2012-11-24T00:00:00Z,2013-11-24T00:00:00Z
1211,85775,2012-03-06T00:00:00Z,2013-07-25T00:00:00Z,Violent,Less than high school,2008-10-06T00:00:00Z,2010-11-24T00:00:00Z,2011-11-24T00:00:00Z,2012-11-24T00:00:00Z,2013-11-24T00:00:00Z
1215,86100,2007-12-09T00:00:00Z,2010-10-02T00:00:00Z,Violent,High school degree,2007-12-09T00:00:00Z,2010-10-02T00:00:00Z,2011-10-02T00:00:00Z,2012-10-02T00:00:00Z,2013-10-02T00:00:00Z
1219,86425,2008-10-13T00:00:00Z,2010-10-11T00:00:00Z,Drug,High school degree,2008-10-13T00:00:00Z,2010-10-11T00:00:00Z,2011-10-11T00:00:00Z,2012-10-11T00:00:00Z,2013-10-11T00:00:00Z
1220,86425,2012-09-18T00:00:00Z,2012-12-28T00:00:00Z,Drug,High school degree,2008-10-13T00:00:00Z,2010-10-11T00:00:00Z,2011-10-11T00:00:00Z,2012-10-11T00:00:00Z,2013-10-11T00:00:00Z
1221,86425,2013-10-25T00:00:00Z,2014-12-14T00:00:00Z,Property,High school degree,2008-10-13T00:00:00Z,2010-10-11T00:00:00Z,2011-10-11T00:00:00Z,2012-10-11T00:00:00Z,2013-10-11T00:00:00Z
1229,86970,2009-12-24T00:00:00Z,2010-11-16T00:00:00Z,Drug,Less than high school,2009-12-24T00:00:00Z,2010-11-16T00:00:00Z,2011-11-16T00:00:00Z,2012-11-16T00:00:00Z,2013-11-16T00:00:00Z
1230,86970,2011-09-07T00:00:00Z,2012-10-09T00:00:00Z,Property,Less than high school,2009-12-24T00:00:00Z,2010-11-16T00:00:00Z,2011-11-16T00:00:00Z,2012-11-16T00:00:00Z,2013-11-16T00:00:00Z
1234,87295,2008-01-10T00:00:00Z,2010-04-10T00:00:00Z,Drug,High school degree,2008-01-10T00:00:00Z,2010-04-10T00:00:00Z,2011-04-10T00:00:00Z,2012-04-10T00:00:00Z,2013-04-10T00:00:00Z
1235,87295,2011-02-06T00:00:00Z,2012-08-24T00:00:00Z,Drug,High school degree,2008-01-10T00:00:00Z,2010-04-10T00:00:00Z,2011-04-10T00:00:00Z,2012-04-10T00:00:00Z,2013-04-10T00:00:00Z
1242,87840,2008-10-30T00:00:00Z,2010-10-02T00:00:00Z,Violent,High school degree,2008-10-30T00:00:00Z,2010-10-02T00:00:00Z,2011-10-02T00:00:00Z,2012-10-02T00:00:00Z,2013-10-02T00:00:00Z
1245,88165,2008-08-06T00:00:00Z,2010-04-27T00:00:00Z,Drug,Associate degree,2008-08-06T00:00:00Z,2010-04-27T00:00:00Z,2011-04-27T00:00:00Z,2012-04-27T00:00:00Z,2013-04-27T00:00:00Z
1249,88490,2010-02-06T00:00:00Z,2010-11-06T00:00:00Z,Drug,Less than high school,2010-02-06T00:00:00Z,2010-11-06T00:00:00Z,2011-11-06T00:00:00Z,2012-11-06T00:00:00Z,2013-11-06T00:00:00Z
1250,88490,2012-09-25T00:00:00Z,2014-11-11T00:00:00Z,Violent,Less than high school,2010-02-06T00:00:00Z,2010-11-06T00:00:00Z,2011-11-06T00:00:00Z,2012-11-06T00:00:00Z,2013-11-06T00:00:00Z
1254,88710,2007-10-20T00:00:00Z,2010-01-21T00:00:00Z,Violent,Some college,2007-10-20T00:00:00Z,2010-01-21T00:00:00Z,2011-01-21T00:00:00Z,2012-01-21T00:00:00Z,2013-01-21T00:00:00Z
1257,89035,2007-11-07T00:00:00Z,2010-08-30T00:00:00Z,Violent,Associate degree,2007-11-07T00:00:00Z,2010-08-30T00:00:00Z,2011-08-30T00:00:00Z,2012-08-30T00:00:00Z,2013-08-30T00:00:00Z
1260,89360,2008-02-16T00:00:00Z,2010-07-19T00:00:00Z,Violent,Associate degree,2008-02-16T00:00:00Z,2010-07-19T00:00:00Z,2011-07-19T00:00:00Z,2012-07-19T00:00:00Z,2013-07-19T00:00:00Z
1267,89905,2008-05-24T00:00:00Z,2010-06-12T00:00:00Z,Drug,High school degree,2008-05-24T00:00:00Z,2010-06-12T00:00:00Z,2011-06-12T00:00:00Z,2012-06-12T00:00:00Z,2013-06-12T00:00:00Z
1268,89905,2011-09-14T00:00:00Z,2013-09-28T00:00:00Z,Drug,High school degree,2008-05-24T00:00:00Z,2010-06-12T00:00:00Z,2011-06-12T00:00:00Z,2012-06-12T00:00:00Z,2013-06-12T00:00:00Z
1272,90230,2009-09-01T00:00:00Z,2010-03-01T00:00:00Z,Violent,High school degree,2009-09-01T00:00:00Z,2010-03-01T00:00:00Z,2011-03-01T00:00:00Z,2012-03-01T00:00:00Z,2013-03-01T00:00:00Z
1273,90230,2012-07-21T00:00:00Z,2012-12-07T00:00:00Z,Property,High school degree,2009-09-01T00:00:00Z,2010-03-01T00:00:00Z,2011-03-01T00:00:00Z,2012-03-01T00:00:00Z,2013-03-01T00:00:00Z
1279,90775,2009-07-14T00:00:00Z,2010-04-14T00:00:00Z,Public,Bachelor's degree or higher',2009-07-14T00:00:00Z,2010-04-14T00:00:00Z,2011-04-14T00:00:00Z,2012-04-14T00:00:00Z,2013-04-14T00:00:00Z
1280,90775,2013-08-05T00:00:00Z,2013-10-13T00:00:00Z,Drug,Bachelor's degree or higher',2009-07-14T00:00:00Z,2010-04-14T00:00:00Z,2011-04-14T00:00:00Z,2012-04-14T00:00:00Z,2013-04-14T00:00:00Z
1284,91100,2009-08-28T00:00:00Z,2010-02-17T00:00:00Z,Property,Associate degree,2009-08-28T00:00:00Z,2010-02-17T00:00:00Z,2011-02-17T00:00:00Z,2012-02-17T00:00:00Z,2013-02-17T00:00:00Z
1288,91425,2009-04-08T00:00:00Z,2010-06-22T00:00:00Z,Violent,Less than high school,2009-04-08T00:00:00Z,2010-06-22T00:00:00Z,2011-06-22T00:00:00Z,2012-06-22T00:00:00Z,2013-06-22T00:00:00Z
1289,91425,2011-12-23T00:00:00Z,2013-06-09T00:00:00Z,Drug,Less than high school,2009-04-08T00:00:00Z,2010-06-22T00:00:00Z,2011-06-22T00:00:00Z,2012-06-22T00:00:00Z,2013-06-22T00:00:00Z
1290,91425,2014-02-19T00:00:00Z,2014-05-31T00:00:00Z,Public,Less than high school,2009-04-08T00:00:00Z,2010-06-22T00:00:00Z,2011-06-22T00:00:00Z,2012-06-22T00:00:00Z,2013-06-22T00:00:00Z
1294,91645,2010-07-07T00:00:00Z,2010-10-15T00:00:00Z,Property,Associate degree,2010-07-07T00:00:00Z,2010-10-15T00:00:00Z,2011-10-15T00:00:00Z,2012-10-15T00:00:00Z,2013-10-15T00:00:00Z
1301,92295,2007-09-26T00:00:00Z,2010-03-11T00:00:00Z,Violent,Associate degree,2007-09-26T00:00:00Z,2010-03-11T00:00:00Z,2011-03-11T00:00:00Z,2012-03-11T00:00:00Z,2013-03-11T00:00:00Z
1302,92295,2010-09-19T00:00:00Z,2011-09-16T00:00:00Z,Property,Associate degree,2007-09-26T00:00:00Z,2010-03-11T00:00:00Z,2011-03-11T00:00:00Z,2012-03-11T00:00:00Z,2013-03-11T00:00:00Z
1306,92515,2008-10-31T00:00:00Z,2010-05-31T00:00:00Z,Property,High school degree,2008-10-31T00:00:00Z,2010-05-31T00:00:00Z,2011-05-31T00:00:00Z,2012-05-31T00:00:00Z,2013-05-31T00:00:00Z
1310,92840,2008-05-24T00:00:00Z,2010-07-20T00:00:00Z,Violent,Bachelor's degree or higher',2008-05-24T00:00:00Z,2010-07-20T00:00:00Z,2011-07-20T00:00:00Z,2012-07-20T00:00:00Z,2013-07-20T00:00:00Z
1314,93165,2009-11-02T00:00:00Z,2010-06-05T00:00:00Z,Property,High school degree,2009-11-02T00:00:00Z,2010-06-05T00:00:00Z,2011-06-05T00:00:00Z,2012-06-05T00:00:00Z,2013-06-05T00:00:00Z
1322,93710,2008-02-21T00:00:00Z,2010-10-30T00:00:00Z,Violent,High school degree,2008-02-21T00:00:00Z,2010-10-30T00:00:00Z,2011-10-30T00:00:00Z,2012-10-30T00:00:00Z,2013-10-30T00:00:00Z
1323,93710,2013-02-16T00:00:00Z,2013-06-28T00:00:00Z,Public,High school degree,2008-02-21T00:00:00Z,2010-10-30T00:00:00Z,2011-10-30T00:00:00Z,2012-10-30T00:00:00Z,2013-10-30T00:00:00Z
1324,93710,2014-05-19T00:00:00Z,2014-07-28T00:00:00Z,Drug,High school degree,2008-02-21T00:00:00Z,2010-10-30T00:00:00Z,2011-10-30T00:00:00Z,2012-10-30T00:00:00Z,2013-10-30T00:00:00Z
1328,94035,2007-11-19T00:00:00Z,2010-08-26T00:00:00Z,Violent,High school degree,2007-11-19T00:00:00Z,2010-08-26T00:00:00Z,2011-08-26T00:00:00Z,2012-08-26T00:00:00Z,2013-08-26T00:00:00Z
1335,94580,2008-05-31T00:00:00Z,2010-12-08T00:00:00Z,Drug,High school degree,2008-05-31T00:00:00Z,2010-12-08T00:00:00Z,2011-12-08T00:00:00Z,2012-12-08T00:00:00Z,2013-12-08T00:00:00Z
1338,94905,2008-02-17T00:00:00Z,2010-04-16T00:00:00Z,Drug,Associate degree,2008-02-17T00:00:00Z,2010-04-16T00:00:00Z,2011-04-16T00:00:00Z,2012-04-16T00:00:00Z,2013-04-16T00:00:00Z
1339,94905,2011-05-17T00:00:00Z,2011-07-26T00:00:00Z,Public,Associate degree,2008-02-17T00:00:00Z,2010-04-16T00:00:00Z,2011-04-16T00:00:00Z,2012-04-16T00:00:00Z,2013-04-16T00:00:00Z
1340,94905,2011-12-29T00:00:00Z,2013-02-03T00:00:00Z,Public,Associate degree,2008-02-17T00:00:00Z,2010-04-16T00:00:00Z,2011-04-16T00:00:00Z,2012-04-16T00:00:00Z,2013-04-16T00:00:00Z
1344,95230,2010-08-06T00:00:00Z,2010-11-22T00:00:00Z,Public,High school degree,2010-08-06T00:00:00Z,2010-11-22T00:00:00Z,2011-11-22T00:00:00Z,2012-11-22T00:00:00Z,2013-11-22T00:00:00Z
1348,95450,2007-11-19T00:00:00Z,2010-08-04T00:00:00Z,Violent,Less than high school,2007-11-19T00:00:00Z,2010-08-04T00:00:00Z,2011-08-04T00:00:00Z,2012-08-04T00:00:00Z,2013-08-04T00:00:00Z
1349,95450,2012-02-07T00:00:00Z,2014-03-16T00:00:00Z,Violent,Less than high school,2007-11-19T00:00:00Z,2010-08-04T00:00:00Z,2011-08-04T00:00:00Z,2012-08-04T00:00:00Z,2013-08-04T00:00:00Z
1352,95775,2009-04-29T00:00:00Z,2010-09-25T00:00:00Z,Drug,High school degree,2009-04-29T00:00:00Z,2010-09-25T00:00:00Z,2011-09-25T00:00:00Z,2012-09-25T00:00:00Z,2013-09-25T00:00:00Z
1355,96100,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,Public,Associate degree,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,2011-05-05T00:00:00Z,2012-05-05T00:00:00Z,2013-05-05T00:00:00Z
1355,96100,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,Public,Associate degree,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,2011-05-05T00:00:00Z,2012-05-05T00:00:00Z,2013-05-05T00:00:00Z
1355,96100,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,Public,Associate degree,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,2011-05-05T00:00:00Z,2012-05-05T00:00:00Z,2013-05-05T00:00:00Z
1355,96100,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,Public,Associate degree,2009-12-17T00:00:00Z,2010-05-05T00:00:00Z,2011-05-05T00:00:00Z,2012-05-05T00:00:00Z,2013-05-05T00:00:00Z
1362,96645,2009-01-03T00:00:00Z,2010-11-23T00:00:00Z,Drug,Less than high school,2009-01-03T00:00:00Z,2010-11-23T00:00:00Z,2011-11-23T00:00:00Z,2012-11-23T00:00:00Z,2013-11-23T00:00:00Z
1363,96645,2013-03-05T00:00:00Z,2014-04-17T00:00:00Z,Public,Less than high school,2009-01-03T00:00:00Z,2010-11-23T00:00:00Z,2011-11-23T00:00:00Z,2012-11-23T00:00:00Z,2013-11-23T00:00:00Z
1363,96645,2013-03-05T00:00:00Z,2014-04-17T00:00:00Z,Property,Less than high school,2009-01-03T00:00:00Z,2010-11-23T00:00:00Z,2011-11-23T00:00:00Z,2012-11-23T00:00:00Z,2013-11-23T00:00:00Z
1367,96970,2009-12-03T00:00:00Z,2010-08-09T00:00:00Z,Drug,Associate degree,2009-12-03T00:00:00Z,2010-08-09T00:00:00Z,2011-08-09T00:00:00Z,2012-08-09T00:00:00Z,2013-08-09T00:00:00Z
1373,97515,2008-02-10T00:00:00Z,2010-09-17T00:00:00Z,Violent,Associate degree,2008-02-10T00:00:00Z,2010-09-17T00:00:00Z,2011-09-17T00:00:00Z,2012-09-17T00:00:00Z,2013-09-17T00:00:00Z
1377,97840,2008-12-30T00:00:00Z,2010-04-19T00:00:00Z,Drug,Associate degree,2008-12-30T00:00:00Z,2010-04-19T00:00:00Z,2011-04-19T00:00:00Z,2012-04-19T00:00:00Z,2013-04-19T00:00:00Z
1381,98165,2009-11-16T00:00:00Z,2010-12-17T00:00:00Z,Property,Less than high school,2009-11-16T00:00:00Z,2010-12-17T00:00:00Z,2011-12-17T00:00:00Z,2012-12-17T00:00:00Z,2013-12-17T00:00:00Z
1382,98165,2013-02-12T00:00:00Z,2014-01-11T00:00:00Z,Violent,Less than high school,2009-11-16T00:00:00Z,2010-12-17T00:00:00Z,2011-12-17T00:00:00Z,2012-12-17T00:00:00Z,2013-12-17T00:00:00Z
1386,98385,2008-04-18T00:00:00Z,2010-09-30T00:00:00Z,Drug,High school degree,2008-04-18T00:00:00Z,2010-09-30T00:00:00Z,2011-09-30T00:00:00Z,2012-09-30T00:00:00Z,2013-09-30T00:00:00Z
1387,98385,2012-04-02T00:00:00Z,2014-05-06T00:00:00Z,Violent,High school degree,2008-04-18T00:00:00Z,2010-09-30T00:00:00Z,2011-09-30T00:00:00Z,2012-09-30T00:00:00Z,2013-09-30T00:00:00Z
1390,98710,2009-08-19T00:00:00Z,2010-10-05T00:00:00Z,Violent,High school degree,2009-08-19T00:00:00Z,2010-10-05T00:00:00Z,2011-10-05T00:00:00Z,2012-10-05T00:00:00Z,2013-10-05T00:00:00Z
1391,98710,2013-02-14T00:00:00Z,2014-05-22T00:00:00Z,Property,High school degree,2009-08-19T00:00:00Z,2010-10-05T00:00:00Z,2011-10-05T00:00:00Z,2012-10-05T00:00:00Z,2013-10-05T00:00:00Z
1395,99035,2010-01-14T00:00:00Z,2010-11-30T00:00:00Z,Drug,High school degree,2010-01-14T00:00:00Z,2010-11-30T00:00:00Z,2011-11-30T00:00:00Z,2012-11-30T00:00:00Z,2013-11-30T00:00:00Z
1399,99255,2008-02-21T00:00:00Z,2010-08-27T00:00:00Z,Violent,Less than high school,2008-02-21T00:00:00Z,2010-08-27T00:00:00Z,2011-08-27T00:00:00Z,2012-08-27T00:00:00Z,2013-08-27T00:00:00Z
1400,99255,2012-05-17T00:00:00Z,2014-08-12T00:00:00Z,Violent,Less than high school,2008-02-21T00:00:00Z,2010-08-27T00:00:00Z,2011-08-27T00:00:00Z,2012-08-27T00:00:00Z,2013-08-27T00:00:00Z
1404,99580,2008-10-27T00:00:00Z,2010-08-23T00:00:00Z,Violent,High school degree,2008-10-27T00:00:00Z,2010-08-23T00:00:00Z,2011-08-23T00:00:00Z,2012-08-23T00:00:00Z,2013-08-23T00:00:00Z
1408,99905,2008-07-28T00:00:00Z,2010-04-10T00:00:00Z,Drug,High school degree,2008-07-28T00:00:00Z,2010-04-10T00:00:00Z,2011-04-10T00:00:00Z,2012-04-10T00:00:00Z,2013-04-10T00:00:00Z
1409,99905,2011-11-12T00:00:00Z,2012-11-18T00:00:00Z,Public,High school degree,2008-07-28T00:00:00Z,2010-04-10T00:00:00Z,2011-04-10T00:00:00Z,2012-04-10T00:00:00Z,2013-04-10T00:00:00Z
1421,100775,2010-01-27T00:00:00Z,2010-10-28T00:00:00Z,Drug,High school degree,2010-01-27T00:00:00Z,2010-10-28T00:00:00Z,2011-10-28T00:00:00Z,2012-10-28T00:00:00Z,2013-10-28T00:00:00Z
1428,101320,2008-03-28T00:00:00Z,2010-08-20T00:00:00Z,Property,High school degree,2008-03-28T00:00:00Z,2010-08-20T00:00:00Z,2011-08-20T00:00:00Z,2012-08-20T00:00:00Z,2013-08-20T00:00:00Z
1431,101645,2009-07-16T00:00:00Z,2010-10-11T00:00:00Z,Public,Less than high school,2009-07-16T00:00:00Z,2010-10-11T00:00:00Z,2011-10-11T00:00:00Z,2012-10-11T00:00:00Z,2013-10-11T00:00:00Z
